Rate Card Name,Rate Card Type,Product Name,Product SKU Code,Price (₹),Created On
"GT (Retailer 20% + DB 10%)","undefined","Roasted and Ground Coffee Dark Roasted and Ground Fine Grind 250g","RNG-DRK-250-FIN-ONE","363.63636364999996","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Roasted and Ground Coffee Dark Roasted and Ground Coarse Grind 250g","RNG-DRK-250-COR-ONE","363.63636364999996","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Roasted and Ground Coffee Sampler Pack Medium Grind","RNG-AST-SAM-MED-ONE","290.90909092","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Roasted and Ground Coffee Sampler Pack Fine Grind","RNG-AST-SAM-FIN-ONE","290.90909092","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Roasted and Ground Coffee Sampler Pack Coarse Grind","RNG-AST-SAM-COR-ONE","290.90909092","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Instant Coffee Xpresso 2g Sachet","PIC-XPR-2GM-SAC-ONE","7.272727272999999","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Instant Coffee Xpresso 2g Sachet Ladi Case of 240","PIC-XPR-2GM-SAC-240-LAD","1745.4545455199998","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Instant Coffee Xpresso 100g Glass Jar","PIC-XPR-100-GLJ-ONE","290.90909092","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Xpresso, Strong Blend Instant Coffee 100gm (Glass)","PIC-XPR-100-GLJ-CRB","290.90909092","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Instant Coffee Xpresso 100g Glass Jar Pack of 12","PIC-XPR-100-GLJ-C12","3490.9090910399996","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Instant Coffee Xpresso 100g Glass Jar Pack of 2","PIC-XPR-100-GLJ-C02","509.09090911","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Instant Coffee Original 2g Sachet","PIC-ORG-2GM-SAC-ONE","7.272727272999999","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Instant Coffee Original 2g Sachet Ladi Case of 240","PIC-ORG-2GM-SAC-240-LAD","1745.4545455199998","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Sleepy owl instant coffee original Sachet -2g( Plastic) Pack of 200","PIC-ORG-2GM-SAC-200","1454.5454545999999","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Instant Coffee Original 1kg Bulk","PIC-ORG-1KG-BAG-ONE","820.3636363943999","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Instant Coffee Original 100g Glass Jar","PIC-ORG-100-GLJ-ONE","432.7272727435","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Original Glass Jar","PIC-ORG-100-GLJ-CRB","432.7272727435","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Instant Coffee Original 100g Glass Jar Pack of 12","PIC-ORG-100-GLJ-C12","5192.727272921999","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Instant Coffee Original 100g Glass Jar Pack of 2","PIC-ORG-100-GLJ-C02","1089.4545454954","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Instant Coffee Hazelnut 50g Glass Jar","PIC-HAZ-50G-GLJ-ONE","272.7272727375","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Instant Coffee Hazelnut Pack of 30 Sachets","PIC-HAZ-30P-SAC-ONE","218.18181818999997","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Instant Coffee Hazelnut 2g Sachet","PIC-HAZ-2GM-SAC-ONE","7.272727272999999","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Instant Coffee Hazelnut 2g Sachet Ladi Case of 240","PIC-HAZ-2GM-SAC-240-LAD","1745.4545455199998","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Sleepy owl instant coffee Hazelnut Sachet -2g( Plastic) Pack of 200","PIC-HAZ-2GM-SAC-200","1454.5454545999999","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Instant Coffee Hazelnut 100g Glass Jar","PIC-HAZ-100-GLJ-ONE","432.7272727435","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Premium Instant coffee 100g- Hazelnut( Glass)","PIC-HAZ-100-GLJ-CRB","432.7272727435","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Instant Coffee Hazelnut 100g Glass Jar Pack of 12","PIC-HAZ-100-GLJ-C12","5192.727272921999","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Instant Coffee French Vanilla Pack of 30 Sachets","PIC-FVA-30P-SAC-ONE","218.18181818999997","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Instant Coffee French Vanilla 2g Sachet","PIC-FVA-2GM-SAC-ONE","7.272727272999999","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Instant Coffee French Vanilla 2g Sachet Ladi Case of 240","PIC-FVA-2GM-SAC-240-LAD","1745.4545455199998","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Sleepy owl instant coffee Vanilla Sachet -2g( Plastic) Pack of 200","PIC-FVA-2GM-SAC-200","1454.5454545999999","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Instant Coffee French Vanilla 100g Glass Jar","PIC-FVA-100-GLJ-ONE","432.7272727435","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Premium Instant coffee 100g- Vanilla( Glass)","PIC-FVA-100-GLJ-CRB","432.7272727435","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Instant Coffee French Vanilla 100g Glass Jar Pack of 12","PIC-FVA-100-GLJ-C12","5192.727272921999","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Instant Coffee Filter Kaapi 2g Sachet","PIC-FKP-2GM-SAC-ONE","7.272727272999999","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Instant Coffee Filter Kaapi 100g Tin","PIC-FKP-100-TIN-ONE","272.7272727375","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Instant Coffee Filter Kaapi 100g Glass Jar","PIC-FKP-100-GLJ-ONE","272.7272727375","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Instant Coffee Filter Kaapi 100g Glass Jar Pack of 12","PIC-FKP-100-GLJ-C12","5192.727272921999","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Instant Coffee Classic 2g Sachet Horeca","PIC-CLA-2GM-SAC-ONE-HOR","8.7272727276","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Instant Coffee Assorted Pack of 96 Sachets","PIC-AST-96P-SAC-ONE","698.1818182079999","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Instant Coffee Assorted Pack of 90 Sachets","PIC-AST-90P-SAC-ONE","654.54545457","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Instant Coffee Assorted Pack of 60 Sachets","PIC-AST-60P-SAC-ONE","436.36363637999995","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Instant Coffee Assorted Case of 48 Sachets","PIC-AST-48P-SAC-ONE","349.09090910399993","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Instant Coffee Assorted Set of 10 Sachets","PIC-AST-10P-SAC-ONE","72.72727273","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Instant Coffee Assorted 100g Glass Jar Pack of 3","PIC-AST-100-GLJ-C03","1634.1818182430998","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Instant Coffee Assorted Sample Case of 4 Sachets","PIC-AST-04P-SAC-ONE","29.090909091999997","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Merchandise Tumbler with Straw Regular","MER-TUM-REG-STR-ONE","872.7272727599999","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Merchandise Glass Pitcher Regular","MER-PCH-REG-GLS-ONE","1527.27272733","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Merchandise Brighten Up Mug Yellow Regular","MER-MUG-REG-YLW-ONE","290.18181819269995","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Merchandise Travel Mug Deep Black Regular","MER-MUG-REG-TRL-ONE","1235.6363636827","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Merchandise Mug Ground Coffee Regular Set of 2","MER-MUG-REG-GRD-C02","727.2727272999999","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Merchnadise 2 Enamel Mugs - Classic Blue & Forest Green","MER-MUG-ENM-BNG-C02","871.2727273053999","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Merchandise Enamel Mug Classic Blue","MER-MUG-ENM-BLU-ONE","435.63636365269997","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Merchandise Ceramic Mug Green","MER-MUG-CER-GRN-ONE","435.63636365269997","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Merchandise Ceramic Mug Blue","MER-MUG-CER-BLU-ONE","435.63636365269997","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Merchandise Frother White Regular","MER-FTR-REG-WHT-ONE","944.7272727627001","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Merchandise Frother Black Regular","MER-FTR-REG-BLK-ONE","944.7272727627001","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Merchandise French Press White Regular","MER-FRP-REG-WHT-ONE","1018.18181822","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Merchandise French Press Black Regular","MER-FRP-REG-BLK-ONE","1018.18181822","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Merchandise French Press White Large","MER-FRP-LAR-WHT-ONE","1308.3636364126999","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Merchandise French Press Black Large","MER-FRP-LAR-BLK-ONE","1308.3636364126999","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Hot Brew Bags Pumpkin Spice Set of 10 Bags","HBB-PUM-10P-BAG-ONE","290.90909092","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Hot Brew Bag Original  Bag","HBB-ORG-ONE-BAG-ONE","72.72727273","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Hot Brew Bags Original Set of 10 Bags","HBB-ORG-10P-BAG-ONE","363.63636364999996","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Hot Brew Bags Mocha Set of 10 Bags","HBB-MOC-10P-BAG-ONE","290.90909092","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Hot Brew Bags Latte Set of 10 Bags","HBB-LAT-10P-BAG-ONE","363.63636364999996","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Hot Brew Bags Hazelnut Set of 10 Bags","HBB-HAZ-10P-BAG-ONE","363.63636364999996","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Hot Brew Bags Hazelnut Set of 10 Bags Case of 20","HBB-HAZ-10P-BAG-C20","7272.7272729999995","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Hot Brew Bags French Vanilla Set of 10 Bags","HBB-FVA-10P-BAG-ONE","363.63636364999996","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Hot Brew Bags French Vanilla Set of 10 Bags Case of 20","HBB-FVA-10P-BAG-C20","7272.7272729999995","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Hot Brew Bags Filter Kappi Set of 10 Bags","HBB-FKP-10P-BAG-ONE","363.63636364999996","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Hot Brew Bags Dark Roast Set of 10 Bags","HBB-DRK-10P-BAG-ONE","363.63636364999996","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Hot Brew Bags Cinnamon Set of 10 Bags","HBB-CIN-10P-BAG-ONE","363.63636364999996","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Hot Brew Bags Cinnamon Set of 10 Bags Case of 20","HBB-CIN-10P-BAG-C20","5818.181818399999","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Hot Brew Bags Caramel Set of 10 Bags","HBB-CAR-10P-BAG-ONE","363.63636364999996","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Hot Brew Bags Caramel Set of 10 Bags Case of 20","HBB-CAR-10P-BAG-C20","5818.181818399999","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Hot Brew Bags Assorted 10 x 3 Flavours 30 Bags","HBB-AST-30P-BAG-ONE-BST","1090.90909095","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Hot Brew Bags Assorted 5 x 6 Flavours 30 Bags","HBB-AST-30P-BAG-ONE","1090.90909095","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Hot Brew Bags Assorted Set of 10 Bags","HBB-AST-10P-BAG-ONE","363.63636364999996","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Cold Coffee Can Salted Caramel 230ml","CCC-SCA-230-CAN-ONE","90.90909091249999","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Cold Coffee Can Salted Caramel 230ml Case of 4","CCC-SCA-230-CAN-C04","363.63636364999996","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Cold Coffee Can Hazelnut 230ml","CCC-HAZ-230-CAN-ONE","90.90909091249999","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Cold Coffee Can Hazelnut Charge 230ml Case of 24","CCC-HAZ-230-CAN-C24-CHG","3490.9090910399996","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Cold Coffee Can Hazelnut 230ml Case of 4","CCC-HAZ-230-CAN-C04","363.63636364999996","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Cold Coffee Can French Vanilla 230ml Case of 4","CCC-FVA-230-CAN-C04","363.63636364999996","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Cold Coffee Can Classic Charge 230ml Case of 24","CCC-CLA-230-CAN-C24-CHG","3490.9090910399996","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Cold Coffee Can Assorted 230ml Case of 4","CCC-AST-230-CAN-C04","363.63636364999996","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Cold Brew Bags Original Box of 5","CBB-ORG-05P-BAG-ONE","436.36363637999995","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Cold Brew Bags Mocha Box of 5","CBB-MOC-05P-BAG-ONE","436.36363637999995","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Cold Brew Bags Mocha Set of 5 Bag Case of 10","CBB-MOC-05P-BAG-C10","4363.6363638","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Cold Brew Bags Hazelnut Box of 5","CBB-HAZ-05P-BAG-ONE","436.36363637999995","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Cold Brew Bags Hazelnut Set of 5 Bag Case of 10","CBB-HAZ-05P-BAG-C10","4363.6363638","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Cold Brew Bags French Vanilla Box of 5","CBB-FVA-05P-BAG-ONE","436.36363637999995","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Cold Brew Bags French Vanilla Set of 5 Bag Case of 10","CBB-FVA-05P-BAG-C10","4363.6363638","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Cold Brew Bags Emirates Blend Box of 5","CBB-EMI-05P-BAG-ONE","436.36363637999995","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Cold Brew Bags Dark Roast Box of 5","CBB-DRK-05P-BAG-ONE","436.36363637999995","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Cold Brew Bags Dark Roast Set of 5 Bag Case of 10","CBB-DRK-05P-BAG-C10","4363.6363638","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Cold Brew Bags Cinnamon Box of 5","CBB-CIN-05P-BAG-ONE","436.36363637999995","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Cold Brew Bags Cinnamon Set of 5 Bag Case of 10","CBB-CIN-05P-BAG-C10","4363.6363638","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Cold Brew Bags Caramel Box of 5","CBB-CAR-05P-BAG-ONE","436.36363637999995","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Cold Brew Bags Assorted Box of 5","CBB-AST-05P-BAG-ONE","436.36363637999995","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Cold Brew Bags Assorted Set of 5 Bag Case of 10","CBB-AST-05P-BAG-C10","4363.6363638","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Instant Coffee French Vanilla 100g Glass Jar Case of 24","PIC-FVA-100-GLJ-C24","13073.45455","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Instant Coffee Hazelnut 100g Glass Jar Case of 24","PIC-HAZ-100-GLJ-C24","13073.45455","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Instant Coffee Original 100g Glass Jar Case of 24","PIC-ORG-100-GLJ-C24","13073.45455","01-Apr-2025"
"GT (Retailer 20% + DB 10%)","undefined","Instant Coffee Xpresso 100g Glass Jar Case of 24","PIC-XPR-100-GLJ-C24","8709.818182","01-Apr-2025"
"GT (Retailer 25% + DB 10%)","undefined","Cold Coffee Can Classic 230ml Case of 24","CCC-CLA-230-CAN-C24","2045.4545453999997","01-Apr-2025"
"GT (Retailer 25% + DB 10%)","undefined","Cold Coffee Can Hazelnut 230ml Case of 24","CCC-HAZ-230-CAN-C24","2045.4545453999997","01-Apr-2025"
"GT (Retailer 25% + DB 10%)","undefined","Cold Coffee Can Vietnamese 230ml Case of 24","CCC-VIE-230-CAN-C24","2618.1818181119997","01-Apr-2025"
"GT (Retailer 25% + DB 10%)","undefined","Instant Coffee Xpresso Pack of 25 Sachets Case of 20","PIC-XPR-25P-SAC-C20","3409.0909089999996","01-Apr-2025"
"GT (Retailer 25% + DB 10%)","undefined","Sleepy Owl Cold Coffee Can - French Vanilla 200+30 ML- Set of 24","CCC-FVA-230-CAN-C24","2045.4545453999997","01-Apr-2025"
"GT (Retailer 25% + DB 10%)","undefined","Instant Coffee Assorted Set of 10 Sachets Case of 76","PIC-AST-10P-SAC-C76","5181.81818168","01-Apr-2025"
"GT (Retailer 25% + DB 10%)","undefined","Premix Coffee French Vanilla Box of 5 Sachets","PMC-FVA-05P-SAC-ONE","170.45454544999996","01-Apr-2025"
"GT (Retailer 25% + DB 10%)","undefined","Cold Brew Black Coffee Can 230ml Pack of 12","CCC-BLK-230-CAN-C12","1595.4545454119998","01-Apr-2025"
"GT (Retailer 25% + DB 10%)","undefined","Instant Coffee Assorted Case of 48 Sachets Case of 8","PIC-AST-48P-SAC-C08","2618.1818181119997","01-Apr-2025"
"GT (Retailer 25% + DB 10%)","undefined","Ready to Drink Hazelnut 200ml Pack of 12","RTD-HAZ-200-BTL-C12","1227.27272724","01-Apr-2025"
"GT (Retailer 25% + DB 10%)","undefined","Cold Coffee Can Salted Caramel 230ml Case of 24","CCC-SCA-230-CAN-C24","2045.4545453999997","01-Apr-2025"
"GT (Retailer 25% + DB 10%)","undefined","Ready to Drink Classic 200ml Pack of 12","RTD-CLA-200-BTL-C12","1227.27272724","01-Apr-2025"
"GT (Retailer 25% + DB 10%)","undefined","Sleepy owl instant coffee Xpresso Sachet -1gm Pack of 200","PIC-XPR-1GM-SAC-200","681.8181817999998","01-Apr-2025"
"GT (Retailer 25% + DB 10%)","undefined","Sleepy owl instant coffee Xpresso Sachet -1gm","PIC-XPR-1GM-SAC-ONE","3.4090909089999997","01-Apr-2025"
"GT (Retailer 25% + DB 10%)","undefined","Premix Coffee Cappuccino Box of 3 Sachets Case of 45","PMC-CAP-03P-SAC-C45","4602.27272715","01-Apr-2025"
"GT (Retailer 25% + DB 10%)","undefined","Premix Coffee Assorted Box of 3 Sachets Case of 45	","PMC-AST-03P-SAC-C45","4602.27272715","01-Apr-2025"
"GT (Retailer 25% + DB 10%)","undefined","Premix CoffeFrench Vanilla Box of 3 Sachets Case of 45","PMC-FVA-03P-SAC-C45","4602.27272715","01-Apr-2025"
"GT (Retailer 25% + DB 10%)","undefined","Premix Coffee Hazelnut Box of 3 Sachets Case of 45","PMC-HAZ-03P-SAC-C45","4602.27272715","01-Apr-2025"
"GT (Retailer 25% + DB 10%)","undefined","Instant Coffee Filter Kaapi 100g Glass Jar Case of 24","PIC-FKP-100-GLJ-C24","7347.272727076799","01-Apr-2025"
"GT (Retailer 25% + DB 10%)","undefined","Instant Coffee Original Pack of 30 Sachets","PIC-ORG-30P-SAC-ONE","204.54545453999998","01-Apr-2025"
"GT (Retailer 25% + DB 10%)","undefined","Instant Coffee Xpresso Pack of 25 Sachets","PIC-XPR-25P-SAC-ONE","170.45454544999996","01-Apr-2025"
"GT (Retailer 25% + DB 10%)","undefined","Roasted and Ground Coffee Original Whole Beans 250g","RNG-ORG-250-WHL-ONE","340.9090908999999","01-Apr-2025"
"GT (Retailer 25% + DB 10%)","undefined","Hot Brew Bags Assorted Set of 10 Bags Case of 20","HBB-AST-10P-BAG-C20","6818.181817999999","01-Apr-2025"
"GT (Retailer 25% + DB 10%)","undefined","Hot Brew Bags Original Set of 10 Bags Case of 20","HBB-ORG-10P-BAG-C20","6818.181817999999","01-Apr-2025"
"GT (Retailer 25% + DB 10%)","undefined","Roasted and Ground Coffee Original Coarse Grind 250g","RNG-ORG-250-COR-ONE","340.9090908999999","01-Apr-2025"
"GT (Retailer 25% + DB 10%)","undefined","Ready to Drink Mocha 200ml Pack of 12","RTD-MOC-200-BTL-C12","1022.7272726999998","01-Apr-2025"
"GT (Retailer 25% + DB 10%)","undefined","Premix Coffee Cappuccino Box of 5 Sachets Case of 30","PMC-CAP-05P-SAC-C30","5113.636363499999","01-Apr-2025"
"GT (Retailer 25% + DB 10%)","undefined","Premix Coffee French Vanilla Box of 5 Sachets Case of 30","PMC-FVA-05P-SAC-C30","5113.636363499999","01-Apr-2025"
"GT (Retailer 25% + DB 10%)","undefined","Premix Coffee Hazelnut Box of 5 Sachets Case of 30","PMC-HAZ-05P-SAC-C30","5113.636363499999","01-Apr-2025"
"GT (Retailer 25% + DB 10%)","undefined","Ground Coffee Mug","MER-MUG-GRD-REG-ONE","340.9090908999999","01-Apr-2025"
"GT (Retailer 25% + DB 10%)","undefined","Instant Coffee Glass Jar Original + Ground Coffee Mug Combo","CMB-GRD-V04","544.7727272582","01-Apr-2025"
"GT (Retailer 25% + DB 10%)","undefined","Sleepy Owl Sweet 200ml - Set of 12 Box","RTD-SWE-200-BTL-C12","329.97272726392794","01-Apr-2025"
"GT (Retailer 25% + DB 10%)","undefined","Hot Brew Bags Dark Roast Set of 10 Bags Case of 20","HBB-DRK-10P-BAG-C20","6818.181817999999","01-Apr-2025"
"GT (Retailer 25% + DB 10%)","undefined","Instant Coffee Glass Jar Vanilla + Ground Coffee Mug Combo","CMB-GRD-V02","544.7727272582","01-Apr-2025"
"GT (Retailer 25% + DB 10%)","undefined","Cold Coffee Can Salted Caramel Charge 230ml Case of 24","CCC-SCA-230-CAN-C24-CHG","3272.7272726399997","01-Apr-2025"
"GT (Retailer 25% + DB 10%)","undefined","Cold Coffee Can Classic 230ml","CCC-CLA-230-CAN-ONE","85.22727272499998","01-Apr-2025"
"GT (Retailer 25% + DB 10%)","undefined","Ready to Drink Hazelnut 200ml","RTD-HAZ-200-BTL-ONE","102.27272726999999","01-Apr-2025"
"GT (Retailer 25% + DB 10%)","undefined","Ready to Drink Hazelnut Charge 200ml Pack of 12","RTD-HAZ-200-BTL-C12-CHG","1431.8181817799998","01-Apr-2025"
"GT (Retailer 25% + DB 10%)","undefined","Ready to Drink Classic 200ml","RTD-CLA-200-BTL-ONE","102.27272726999999","01-Apr-2025"
"GT (Retailer 25% + DB 10%)","undefined","Ready to Drink Classic Charge 200ml Pack of 12","RTD-CLA-200-BTL-C12-CHG","1431.8181817799998","01-Apr-2025"
"GT (Retailer 25% + DB 10%)","undefined","Roasted and Ground Coffee Original Medium Grind 250g","RNG-ORG-250-MED-ONE","340.9090908999999","01-Apr-2025"
"GT (Retailer 25% + DB 10%)","undefined","Roasted and Ground Coffee Original Fine Grind 250g","RNG-ORG-250-FIN-ONE","340.9090908999999","01-Apr-2025"
"GT (Retailer 25% + DB 10%)","undefined","Roasted and Ground Coffee Hazelnut Medium Grind 250g","RNG-HAZ-250-MED-ONE","357.95454544499995","01-Apr-2025"
"GT (Retailer 25% + DB 10%)","undefined","Roasted and Ground Coffee Hazelnut Fine Grind 250g","RNG-HAZ-250-FIN-ONE","357.95454544499995","01-Apr-2025"
"GT (Retailer 25% + DB 10%)","undefined","Roasted and Ground Coffee Hazelnut Coarse Grind 250g","RNG-HAZ-250-COR-ONE","357.95454544499995","01-Apr-2025"
"GT (Retailer 25% + DB 10%)","undefined","Roasted and Ground Coffee French Vanilla Medium Grind 250g","RNG-FVA-250-MED-ONE","357.95454544499995","01-Apr-2025"
"GT (Retailer 25% + DB 10%)","undefined","Roasted and Ground Coffee French Vanilla Fine Grind 250g","RNG-FVA-250-FIN-ONE","357.95454544499995","01-Apr-2025"
"GT (Retailer 25% + DB 10%)","undefined","Roasted and Ground Coffee French Vanilla Coarse Grind 250g","RNG-FVA-250-COR-ONE","357.95454544499995","01-Apr-2025"
"GT (Retailer 25% + DB 10%)","undefined","Roasted and Ground Coffee Filter Kappi Fine Grind Sampler","RNG-FKP-SAM-FIN-ONE","102.27272726999999","01-Apr-2025"
"GT (Retailer 25% + DB 10%)","undefined","Roasted and Ground Coffee Filter Kappi Fine Grind 250g","RNG-FKP-250-FIN-ONE","221.590909085","01-Apr-2025"
"GT (Retailer 25% + DB 10%)","undefined","Roasted and Ground Coffee Dark Roasted and Ground Whole Beans 250g","RNG-DRK-250-WHL-ONE","340.9090908999999","01-Apr-2025"
"GT (Retailer 25% + DB 10%)","undefined","Roasted and Ground Coffee Dark Roasted and Ground Medium Grind 250g","RNG-DRK-250-MED-ONE","340.9090908999999","01-Apr-2025"
"GT (Retailer 25% + DB 10%)","undefined","Roasted and Ground Coffee Dark Roasted and Ground Fine Grind 250g","RNG-DRK-250-FIN-ONE","340.9090908999999","01-Apr-2025"
"GT (Retailer 25% + DB 10%)","undefined","Roasted and Ground Coffee Dark Roasted and Ground Coarse Grind 250g","RNG-DRK-250-COR-ONE","340.9090908999999","01-Apr-2025"
"GT (Retailer 25% + DB 10%)","undefined","Roasted and Ground Coffee Sampler Pack Medium Grind","RNG-AST-SAM-MED-ONE","272.72727272","01-Apr-2025"
"GT (Retailer 25% + DB 10%)","undefined","Roasted and Ground Coffee Sampler Pack Fine Grind","RNG-AST-SAM-FIN-ONE","272.72727272","01-Apr-2025"
"GT (Retailer 25% + DB 10%)","undefined","Roasted and Ground Coffee Sampler Pack Coarse Grind","RNG-AST-SAM-COR-ONE","272.72727272","01-Apr-2025"
"GT (Retailer 25% + DB 10%)","undefined","Instant Coffee Xpresso 2g Sachet","PIC-XPR-2GM-SAC-ONE","6.818181817999999","01-Apr-2025"
"GT (Retailer 25% + DB 10%)","undefined","Instant Coffee Xpresso 2g Sachet Ladi Case of 240","PIC-XPR-2GM-SAC-240-LAD","1636.3636363199998","01-Apr-2025"
