Order ID,PO Number,Invoice Number,Customer,Customer GST,SKU Code,Product_Name,Category,Flavor,Package_Type,PO Date,Approved Date,Dispatch Date,Delivery Date,Order Status,WH,Order Qty (Case Units),Order Qty (in Units),Approved Qty (in Units),Fulfilled/Dispatched Qty (in Units),Master_Price_Per_Unit,Rate_Card_Price,Total Invoice Amount With Tax,Rate_Card_Type,HSN_Code,Tax_Slab,Case_Size,Weight,Dimension,Zepto_SKU,Blinkit_SKU,Swiggy_SKU,Customer_Contact,Customer_Email,Customer_Full_Address,Customer_Pincode,Shipping Address,AWB Number,Mode of Transport,Order Vs Fulfilled %,Approved Vs Fulfilled %,Lower_Threshold,Upper_Threshold,GRN Qty (in Units),Approval Remarks,WH/Fulfillment Remarks,Rate_Card_Created,Data_Processed_At
Sulabh Sales-4872.,Sulabh Sales-4872.,SOMN-25/26-01515,SULABH SALES CORPORATION,06AAFPW8905R1ZR,PIC-ORG-100-GLJ-C24-NEW,Premium Instant coffee 100g- Original( Glass)- 24 boxes,Instant Coffee,Original,Box,,07 May 2025 15:44:07,08 May 2025 16:23:15,10 May 2025 00:00:00,grn_entered,,1,24,24,24,17976.0,0,70783.33,,21011110,TAX-18,24.0,,,,,,,,,,,281181924,Road,100.00%,100.00%,,,24.0,,,,2025-06-10 09:05:38
Sulabh Sales-4872.,Sulabh Sales-4872.,SOMN-25/26-01515,SULABH SALES CORPORATION,06AAFPW8905R1ZR,PIC-HAZ-2GM-SAC-240-LAD,Instant Coffee Hazelnut 2g Sachet Ladi Case of 240,Instant Coffee,Hazelnut,Sachet,,07 May 2025 15:44:07,08 May 2025 16:23:15,10 May 2025 00:00:00,grn_entered,,5,5,5,5,3600.0,0,70783.33,,21011110,TAX-18,1.0,,,,,,,,,,,281181924,Road,100.00%,100.00%,,,5.0,,,,2025-06-10 09:05:38
Sulabh Sales-4872.,Sulabh Sales-4872.,SOMN-25/26-01515,SULABH SALES CORPORATION,06AAFPW8905R1ZR,PIC-FVA-2GM-SAC-240-LAD,Instant Coffee French Vanilla 2g Sachet Ladi Case of 240,Instant Coffee,French Vanilla,Sachet,,07 May 2025 15:44:07,08 May 2025 16:23:15,10 May 2025 00:00:00,grn_entered,,5,5,5,5,3600.0,0,70783.33,,21011110,TAX-18,1.0,,,,,,,,,,,281181924,Road,100.00%,100.00%,,,5.0,,,,2025-06-10 09:05:38
Sulabh Sales-4872.,Sulabh Sales-4872.,SOMN-25/26-01515,SULABH SALES CORPORATION,06AAFPW8905R1ZR,PIC-ORG-2GM-SAC-240-LAD,Instant Coffee Original 2g Sachet Ladi Case of 240,Instant Coffee,Original,Sachet,,07 May 2025 15:44:07,08 May 2025 16:23:15,10 May 2025 00:00:00,grn_entered,,5,5,5,5,3600.0,0,70783.33,,21011110,TAX-18,1.0,,,,,,,,,,,281181924,Road,100.00%,100.00%,,,5.0,,,,2025-06-10 09:05:38
Sulabh Sales-4872.,Sulabh Sales-4872.,SOMN-25/26-01515,SULABH SALES CORPORATION,06AAFPW8905R1ZR,PIC-XPR-2GM-SAC-240-LAD,Instant Coffee Xpresso 2g Sachet Ladi Case of 240,Instant Coffee,Xpresso,Sachet,,07 May 2025 15:44:07,08 May 2025 16:23:15,10 May 2025 00:00:00,grn_entered,,5,5,5,5,2400.0,0,70783.33,,21011110,TAX-18,,,,,,,,,,,,281181924,Road,100.00%,100.00%,,,5.0,,,,2025-06-10 09:05:38
P688948,P688948,SOMN-25/26-01626,Kiranakart Technologies Private Limited (Luhari),06AAICK4821A1ZZ,PIC-ORG-100-GLJ-C24-NEW,Premium Instant coffee 100g- Original( Glass)- 24 boxes,Instant Coffee,Original,Box,06 May 2025 19:13:00,09 May 2025 17:49:55,10 May 2025 11:59:46,10 May 2025 00:00:00,grn_entered,,1,24,24,24,17976.0,0,152077.84,,21011110,TAX-18,24.0,,,,,,,,,,JJR-DRY-MH-LUHARI,DL01LAG4177,Road,100.00%,100.00%,,,24.0,,,,2025-06-10 09:05:38
P688948,P688948,SOMN-25/26-01626,Kiranakart Technologies Private Limited (Luhari),06AAICK4821A1ZZ,CCC-FVA-230-CAN-C24,Sleepy Owl Cold Coffee Can - French Vanilla 200+30 ML- Set of 24,RTD Can,French Vanilla,Can,06 May 2025 19:13:00,09 May 2025 17:49:55,10 May 2025 11:59:46,10 May 2025 00:00:00,grn_entered,,6,144,144,144,3000.0,0,152077.84,,22029930,TAX-12,24.0,,,e48d9faf-9e46-4ecf-bebe-69ff8bc668d7,10154091.0,55732.0,,,,,JJR-DRY-MH-LUHARI,DL01LAG4177,Road,100.00%,100.00%,,,144.0,,,,2025-06-10 09:05:38
P688948,P688948,SOMN-25/26-01626,Kiranakart Technologies Private Limited (Luhari),06AAICK4821A1ZZ,CCC-CLA-230-CAN-C24,Cold Coffee Can Classic 230ml Case of 24,RTD Can,Classic,Can,06 May 2025 19:13:00,09 May 2025 17:49:55,10 May 2025 11:59:46,10 May 2025 00:00:00,grn_entered,,10,240,240,240,3000.0,0,152077.84,,22029930,TAX-12,24.0,,,7194ffe9-025c-4bcc-808f-7aeb18a8bdb3,10111477.0,18507.0,,,,,JJR-DRY-MH-LUHARI,DL01LAG4177,Road,100.00%,100.00%,,,240.0,,,,2025-06-10 09:05:38
P688948,P688948,SOMN-25/26-01626,Kiranakart Technologies Private Limited (Luhari),06AAICK4821A1ZZ,PIC-XPR-100-GLJ-C24-NEW,"Xpresso, Strong Blend Instant Coffee 100gm (Glass)-24 Boxes",Instant Coffee,Xpresso,Box,06 May 2025 19:13:00,09 May 2025 17:49:55,10 May 2025 11:59:46,10 May 2025 00:00:00,grn_entered,,2,48,48,48,11976.0,0,152077.84,,21011110,TAX-18,24.0,,,,,,,,,,JJR-DRY-MH-LUHARI,DL01LAG4177,Road,100.00%,100.00%,,,48.0,,,,2025-06-10 09:05:38
P688948,P688948,SOMN-25/26-01626,Kiranakart Technologies Private Limited (Luhari),06AAICK4821A1ZZ,CCC-SCA-230-CAN-C24,Cold Coffee Can Salted Caramel 230ml Case of 24,RTD Can,Salted Caramel,Can,06 May 2025 19:13:00,09 May 2025 17:49:55,10 May 2025 11:59:46,10 May 2025 00:00:00,grn_entered,,2,48,48,48,3000.0,0,152077.84,,22029930,TAX-12,24.0,,,,,,,,,,JJR-DRY-MH-LUHARI,DL01LAG4177,Road,100.00%,100.00%,,,48.0,,,,2025-06-10 09:05:38
P688948,P688948,SOMN-25/26-01626,Kiranakart Technologies Private Limited (Luhari),06AAICK4821A1ZZ,PIC-FVA-100-GLJ-C24-NEW,Premium Instant coffee 100g- Vanilla( Glass)- 24 boxes,Instant Coffee,Original,Box,06 May 2025 19:13:00,09 May 2025 17:49:55,10 May 2025 11:59:46,10 May 2025 00:00:00,grn_entered,,1,24,24,24,17976.0,0,152077.84,,21011110,TAX-18,24.0,,,,,,,,,,JJR-DRY-MH-LUHARI,DL01LAG4177,Road,100.00%,100.00%,,,24.0,,,,2025-06-10 09:05:38
P688948,P688948,SOMN-25/26-01626,Kiranakart Technologies Private Limited (Luhari),06AAICK4821A1ZZ,PIC-AST-10P-SAC-C76-MRP,New MRP Instant Coffee Assorted Set of 10 Sachets Case of 76,Instant Coffee,Original,Sachet,06 May 2025 19:13:00,09 May 2025 17:49:55,10 May 2025 11:59:46,10 May 2025 00:00:00,grn_entered,,4,304,304,304,10640.0,0,152077.84,,21011110,TAX-18,76.0,,,,,,,,,,JJR-DRY-MH-LUHARI,DL01LAG4177,Road,100.00%,100.00%,,,304.0,,,,2025-06-10 09:05:38
P688948,P688948,SOMN-25/26-01626,Kiranakart Technologies Private Limited (Luhari),06AAICK4821A1ZZ,RTD-CLA-200-BTL-C12,Ready to Drink Classic 200ml Pack of 12,RTD Bottles,Classic,Pack,06 May 2025 19:13:00,09 May 2025 17:49:55,10 May 2025 11:59:46,10 May 2025 00:00:00,grn_entered,,7,84,84,84,1800.0,0,152077.84,,22029930,TAX-12,12.0,,,f6c92b29-cc55-4cf5-a8ed-492ab827a7cc,10046276.0,4353.0,,,,,JJR-DRY-MH-LUHARI,DL01LAG4177,Road,100.00%,100.00%,,,84.0,,,,2025-06-10 09:05:38
P688948,P688948,SOMN-25/26-01626,Kiranakart Technologies Private Limited (Luhari),06AAICK4821A1ZZ,PMC-FVA-03P-SAC-C45,Premix CoffeFrench Vanilla Box of 3 Sachets Case of 45,Premix,French Vanilla,Sachet,06 May 2025 19:13:00,09 May 2025 17:49:55,10 May 2025 11:59:46,10 May 2025 00:00:00,grn_entered,,1,45,45,0,6750.0,0,152077.84,,21011120,TAX-18,45.0,,,F21528DC-2B39-45C3-97E0-EE34F4A43FB4,,,,,,,JJR-DRY-MH-LUHARI,DL01LAG4177,Road,0.00%,0.00%,,,0.0,,Shortage - Finished Good Not Available,,2025-06-10 09:05:38
P688948,P688948,SOMN-25/26-01626,Kiranakart Technologies Private Limited (Luhari),06AAICK4821A1ZZ,CCC-HAZ-230-CAN-C24,Cold Coffee Can Hazelnut 230ml Case of 24,RTD Can,Hazelnut,Can,06 May 2025 19:13:00,09 May 2025 17:49:55,10 May 2025 11:59:46,10 May 2025 00:00:00,grn_entered,,15,360,360,360,3000.0,0,152077.84,,22029930,TAX-12,24.0,,,0309e694-62a2-407c-883d-6ce7f1bdec1d,10111476.0,18508.0,,,,,JJR-DRY-MH-LUHARI,DL01LAG4177,Road,100.00%,100.00%,,,360.0,,,,2025-06-10 09:05:38
P651342,P651342,SOMN-25/26-01423,Kiranakart Technologies Private Limited (FBD),06AAICK4821A1ZZ,PIC-ORG-10P-SAC-C68,Instant Coffee Original Set of 10 Sachets Case of 68,Instant Coffee,Original,Sachet,30 Apr 2025 19:31:00,05 May 2025 16:35:27,06 May 2025 12:08:22,06 May 2025 00:00:00,grn_entered,,1,68,68,68,10200.0,0,18600.0,,21011110,TAX-18,68.0,,,A966E73C-C4D8-49EB-ACB2-C42EEC874B9C,,943032.0,,,,,FBD-DRY-MH,DL01LAJ3087,,100.00%,100.00%,,,68.0,,,,2025-06-10 09:05:38
P651342,P651342,SOMN-25/26-01423,Kiranakart Technologies Private Limited (FBD),06AAICK4821A1ZZ,CCC-BEL-230-CAN-C24,Cold Coffee Can Belgian Mocha 230ml Case of 24,RTD Can,Belgian Mocha,Can,30 Apr 2025 19:31:00,05 May 2025 16:35:27,06 May 2025 12:08:22,06 May 2025 00:00:00,grn_entered,,2,48,48,48,3000.0,0,18600.0,,22029930,TAX-12,24.0,,,060329D0-9AED-4BBC-8B0B-CE4129BCFE8D,10218488.0,948286.0,,,,,FBD-DRY-MH,DL01LAJ3087,,100.00%,100.00%,,,48.0,,,,2025-06-10 09:05:38
P651342,P651342,SOMN-25/26-01423,Kiranakart Technologies Private Limited (FBD),06AAICK4821A1ZZ,PIC-FVA-10P-SAC-C68,Instant Coffee French Vanilla Set of 10 Sachets Case of 68,Instant Coffee,French Vanilla,Sachet,30 Apr 2025 19:31:00,05 May 2025 16:35:27,06 May 2025 12:08:22,06 May 2025 00:00:00,grn_entered,,1,68,68,68,10200.0,0,18600.0,,21011110,TAX-18,68.0,,,8889DC4C-B05C-445C-9A8A-AC395762DF3A,,682658.0,,,,,FBD-DRY-MH,DL01LAJ3087,,100.00%,100.00%,,,68.0,,,,2025-06-10 09:05:38
P651342,P651342,SOMN-25/26-01423,Kiranakart Technologies Private Limited (FBD),06AAICK4821A1ZZ,PIC-HAZ-10P-SAC-C68,Instant Coffee Hazelnut Set of 10 Sachets Case of 68,Instant Coffee,Hazelnut,Sachet,30 Apr 2025 19:31:00,05 May 2025 16:35:27,06 May 2025 12:08:22,06 May 2025 00:00:00,grn_entered,,0,0,0,0,10200.0,0,18600.0,,21011110,TAX-18,68.0,,,F3573189-1F13-4D66-8560-17ECA6D55398,,644821.0,,,,,FBD-DRY-MH,DL01LAJ3087,,,,,,0.0,Updated by user,Approved Quantity was 0,,2025-06-10 09:05:38
P559083..,P559083..,SOMN-25/26-01306,KiranaKart Technologies Private Limited (BLR - Mylapura MH),29AAICK4821A1ZR,PIC-FVA-100-GLJ-C24-NEW,Premium Instant coffee 100g- Vanilla( Glass)- 24 boxes,Instant Coffee,Original,Box,17 Apr 2025 11:48:00,02 May 2025 20:55:35,24 Apr 2025 17:37:31,03 May 2025 00:00:00,grn_entered,,2,48,48,48,17976.0,0,119661.8,,21011110,TAX-18,24.0,,,,,,,,,,BLR-MYLAPURA MH,1301916738,Road,100.00%,100.00%,,,43.0,,,,2025-06-10 09:05:38
P559083..,P559083..,SOMN-25/26-01306,KiranaKart Technologies Private Limited (BLR - Mylapura MH),29AAICK4821A1ZR,CCC-CLA-230-CAN-C24,Cold Coffee Can Classic 230ml Case of 24,RTD Can,Classic,Can,17 Apr 2025 11:48:00,02 May 2025 20:55:35,24 Apr 2025 17:37:31,03 May 2025 00:00:00,grn_entered,,10,240,240,240,3000.0,0,119661.8,,22029930,TAX-12,24.0,,,7194ffe9-025c-4bcc-808f-7aeb18a8bdb3,10111477.0,18507.0,,,,,BLR-MYLAPURA MH,1301916738,Road,100.00%,100.00%,,,240.0,,,,2025-06-10 09:05:38
P559083..,P559083..,SOMN-25/26-01306,KiranaKart Technologies Private Limited (BLR - Mylapura MH),29AAICK4821A1ZR,CCC-FVA-230-CAN-C24,Sleepy Owl Cold Coffee Can - French Vanilla 200+30 ML- Set of 24,RTD Can,French Vanilla,Can,17 Apr 2025 11:48:00,02 May 2025 20:55:35,24 Apr 2025 17:37:31,03 May 2025 00:00:00,grn_entered,,1,24,24,24,3000.0,0,119661.8,,22029930,TAX-12,24.0,,,e48d9faf-9e46-4ecf-bebe-69ff8bc668d7,10154091.0,55732.0,,,,,BLR-MYLAPURA MH,1301916738,Road,100.00%,100.00%,,,24.0,,,,2025-06-10 09:05:38
P559083..,P559083..,SOMN-25/26-01306,KiranaKart Technologies Private Limited (BLR - Mylapura MH),29AAICK4821A1ZR,PIC-HAZ-100-GLJ-C24-NEW,Premium Instant coffee 100g- Hazelnut( Glass)- 24 boxes,Instant Coffee,Hazelnut,Box,17 Apr 2025 11:48:00,02 May 2025 20:55:35,24 Apr 2025 17:37:31,03 May 2025 00:00:00,grn_entered,,1,24,24,24,17976.0,0,119661.8,,21011110,TAX-18,24.0,,,,,,,,,,BLR-MYLAPURA MH,1301916738,Road,100.00%,100.00%,,,24.0,,,,2025-06-10 09:05:38
P559083..,P559083..,SOMN-25/26-01306,KiranaKart Technologies Private Limited (BLR - Mylapura MH),29AAICK4821A1ZR,PIC-XPR-100-GLJ-C24-NEW,"Xpresso, Strong Blend Instant Coffee 100gm (Glass)-24 Boxes",Instant Coffee,Xpresso,Box,17 Apr 2025 11:48:00,02 May 2025 20:55:35,24 Apr 2025 17:37:31,03 May 2025 00:00:00,grn_entered,,1,24,24,24,11976.0,0,119661.8,,21011110,TAX-18,24.0,,,,,,,,,,BLR-MYLAPURA MH,1301916738,Road,100.00%,100.00%,,,24.0,,,,2025-06-10 09:05:38
P559083..,P559083..,SOMN-25/26-01306,KiranaKart Technologies Private Limited (BLR - Mylapura MH),29AAICK4821A1ZR,CCC-HAZ-230-CAN-C24,Cold Coffee Can Hazelnut 230ml Case of 24,RTD Can,Hazelnut,Can,17 Apr 2025 11:48:00,02 May 2025 20:55:35,24 Apr 2025 17:37:31,03 May 2025 00:00:00,grn_entered,,4,96,96,96,3000.0,0,119661.8,,22029930,TAX-12,24.0,,,0309e694-62a2-407c-883d-6ce7f1bdec1d,10111476.0,18508.0,,,,,BLR-MYLAPURA MH,1301916738,Road,100.00%,100.00%,,,96.0,,,,2025-06-10 09:05:38
P559083..,P559083..,SOMN-25/26-01306,KiranaKart Technologies Private Limited (BLR - Mylapura MH),29AAICK4821A1ZR,PIC-AST-10P-SAC-C76,Instant Coffee Assorted Set of 10 Sachets Case of 76,Instant Coffee,Original,Sachet,17 Apr 2025 11:48:00,02 May 2025 20:55:35,24 Apr 2025 17:37:31,03 May 2025 00:00:00,grn_entered,,3,228,228,228,10640.0,0,119661.8,,21011110,TAX-18,76.0,,,6a7a5e55-a718-405f-8435-536276c19f92,10145576.0,978304.0,,,,,BLR-MYLAPURA MH,1301916738,Road,100.00%,100.00%,,,228.0,,,,2025-06-10 09:05:38
P559083..,P559083..,SOMN-25/26-01306,KiranaKart Technologies Private Limited (BLR - Mylapura MH),29AAICK4821A1ZR,PIC-ORG-100-GLJ-C24-NEW,Premium Instant coffee 100g- Original( Glass)- 24 boxes,Instant Coffee,Original,Box,17 Apr 2025 11:48:00,02 May 2025 20:55:35,24 Apr 2025 17:37:31,03 May 2025 00:00:00,grn_entered,,2,48,48,48,17976.0,0,119661.8,,21011110,TAX-18,24.0,,,,,,,,,,BLR-MYLAPURA MH,1301916738,Road,100.00%,100.00%,,,24.0,,,,2025-06-10 09:05:38
P493706..,P493706..,SOMN-25/26-01308,KiranaKart Technology Private Limited- HYD,36AAICK4821A1ZW,PIC-FVA-10P-SAC-C68,Instant Coffee French Vanilla Set of 10 Sachets Case of 68,Instant Coffee,French Vanilla,Sachet,07 Apr 2025 20:04:00,02 May 2025 21:06:38,21 Apr 2025 12:58:46,03 May 2025 00:00:00,grn_entered,,2,136,136,136,10200.0,0,35700.0,,21011110,TAX-18,68.0,,,8889DC4C-B05C-445C-9A8A-AC395762DF3A,,682658.0,,,,,HYD-MH 3,1301916467,,100.00%,100.00%,,,136.0,,,,2025-06-10 09:05:38
P493706..,P493706..,SOMN-25/26-01308,KiranaKart Technology Private Limited- HYD,36AAICK4821A1ZW,PIC-ORG-10P-SAC-C68,Instant Coffee Original Set of 10 Sachets Case of 68,Instant Coffee,Original,Sachet,07 Apr 2025 20:04:00,02 May 2025 21:06:38,21 Apr 2025 12:58:46,03 May 2025 00:00:00,grn_entered,,2,136,136,136,10200.0,0,35700.0,,21011110,TAX-18,68.0,,,A966E73C-C4D8-49EB-ACB2-C42EEC874B9C,,943032.0,,,,,HYD-MH 3,1301916467,,100.00%,100.00%,,,136.0,,,,2025-06-10 09:05:38
P493706..,P493706..,SOMN-25/26-01308,KiranaKart Technology Private Limited- HYD,36AAICK4821A1ZW,PIC-HAZ-10P-SAC-C68,Instant Coffee Hazelnut Set of 10 Sachets Case of 68,Instant Coffee,Hazelnut,Sachet,07 Apr 2025 20:04:00,02 May 2025 21:06:38,21 Apr 2025 12:58:46,03 May 2025 00:00:00,grn_entered,,1,68,68,68,10200.0,0,35700.0,,21011110,TAX-18,68.0,,,F3573189-1F13-4D66-8560-17ECA6D55398,,644821.0,,,,,HYD-MH 3,1301916467,,100.00%,100.00%,,,68.0,,,,2025-06-10 09:05:38
FC5PO162352.,FC5PO162352.,,Scootsy Logistics Private Limited (GGN) GGNFC5,06AAVCS1691R1Z9,RNG-ORG-250-WHL-ONE,Roasted and Ground Coffee Original Whole Beans 250g,Ground Coffee,Original,Pack,Invalid Date,,,,deleted,,60,60,0,0,500.0,0,,,9019020,TAX-05,1.0,,,,,,,,,,DLHY GGNFC5,,,NaN%,,,,,,,,2025-06-10 09:05:38
FC5PO162352.,FC5PO162352.,,Scootsy Logistics Private Limited (GGN) GGNFC5,06AAVCS1691R1Z9,RNG-ORG-250-COR-ONE,Roasted and Ground Coffee Original Coarse Grind 250g,Ground Coffee,Original,Pack,Invalid Date,,,,deleted,,90,90,0,0,500.0,0,,,9019020,TAX-05,1.0,,,,,,,,,,DLHY GGNFC5,,,NaN%,,,,,,,,2025-06-10 09:05:38
FC5PO162352.,FC5PO162352.,,Scootsy Logistics Private Limited (GGN) GGNFC5,06AAVCS1691R1Z9,PIC-AST-10P-SAC-C76,Instant Coffee Assorted Set of 10 Sachets Case of 76,Instant Coffee,Original,Sachet,Invalid Date,,,,deleted,,1,76,0,0,10640.0,0,,,21011110,TAX-18,76.0,,,6a7a5e55-a718-405f-8435-536276c19f92,10145576.0,978304.0,,,,,DLHY GGNFC5,,,NaN%,,,,,,,,2025-06-10 09:05:38
FC5PO162352.,FC5PO162352.,,Scootsy Logistics Private Limited (GGN) GGNFC5,06AAVCS1691R1Z9,RTD-MOC-200-BTL-C12,Ready to Drink Mocha 200ml Pack of 12,RTD Bottles,Original,Pack,Invalid Date,,,,deleted,,2,24,0,0,1500.0,0,,,22029930,TAX-12,12.0,,,,,10896.0,,,,,DLHY GGNFC5,,,NaN%,,,,,,,,2025-06-10 09:05:38
FC5PO162352.,FC5PO162352.,,Scootsy Logistics Private Limited (GGN) GGNFC5,06AAVCS1691R1Z9,CCC-HAZ-230-CAN-C24,Cold Coffee Can Hazelnut 230ml Case of 24,RTD Can,Hazelnut,Can,Invalid Date,,,,deleted,,2,48,0,0,3000.0,0,,,22029930,TAX-12,24.0,,,0309e694-62a2-407c-883d-6ce7f1bdec1d,10111476.0,18508.0,,,,,DLHY GGNFC5,,,NaN%,,,,,,,,2025-06-10 09:05:38
FC5PO162352.,FC5PO162352.,,Scootsy Logistics Private Limited (GGN) GGNFC5,06AAVCS1691R1Z9,CCC-FVA-230-CAN-C24,Sleepy Owl Cold Coffee Can - French Vanilla 200+30 ML- Set of 24,RTD Can,French Vanilla,Can,Invalid Date,,,,deleted,,2,48,0,0,3000.0,0,,,22029930,TAX-12,24.0,,,e48d9faf-9e46-4ecf-bebe-69ff8bc668d7,10154091.0,55732.0,,,,,DLHY GGNFC5,,,NaN%,,,,,,,,2025-06-10 09:05:38
FC5PO162352.,FC5PO162352.,,Scootsy Logistics Private Limited (GGN) GGNFC5,06AAVCS1691R1Z9,PIC-ORG-30P-SAC-ONE,Instant Coffee Original Pack of 30 Sachets,Instant Coffee,Original,Sachet,Invalid Date,,,,deleted,,40,40,0,0,450.0,0,,,21011110,TAX-18,1.0,,,,,,,,,,DLHY GGNFC5,,,NaN%,,,,,,,,2025-06-10 09:05:38
FC5PO162352.,FC5PO162352.,,Scootsy Logistics Private Limited (GGN) GGNFC5,06AAVCS1691R1Z9,CCC-BEL-230-CAN-C24,Cold Coffee Can Belgian Mocha 230ml Case of 24,RTD Can,Belgian Mocha,Can,Invalid Date,,,,deleted,,4,96,0,0,3000.0,0,,,22029930,TAX-12,24.0,,,060329D0-9AED-4BBC-8B0B-CE4129BCFE8D,10218488.0,948286.0,,,,,DLHY GGNFC5,,,NaN%,,,,,,,,2025-06-10 09:05:38
P493663..,P493663..,SOMN-25/26-01310,Kiranakart Technologies Private Limited ( Howrah),19AAICK4821A1ZS,PIC-ORG-10P-SAC-C68,Instant Coffee Original Set of 10 Sachets Case of 68,Instant Coffee,Original,Sachet,07 Apr 2025 20:04:00,02 May 2025 21:14:34,21 Apr 2025 12:56:29,03 May 2025 00:00:00,grn_entered,,1,68,68,68,10200.0,0,33180.0,,21011110,TAX-18,68.0,,,A966E73C-C4D8-49EB-ACB2-C42EEC874B9C,,943032.0,,,,,KOL-MOTHER WAREHOUSE,2378034704,,100.00%,100.00%,,,68.0,,,,2025-06-10 09:05:38
P493663..,P493663..,SOMN-25/26-01310,Kiranakart Technologies Private Limited ( Howrah),19AAICK4821A1ZS,PMC-HAZ-03P-SAC-C45,Premix Coffee Hazelnut Box of 3 Sachets Case of 45,Premix,Hazelnut,Sachet,07 Apr 2025 20:04:00,02 May 2025 21:14:34,21 Apr 2025 12:56:29,03 May 2025 00:00:00,grn_entered,,1,45,45,45,6750.0,0,33180.0,,21011120,TAX-18,45.0,,,82c55f08-927c-4eb7-98bc-b5cffd0602f4,,,,,,,KOL-MOTHER WAREHOUSE,2378034704,,100.00%,100.00%,,,45.0,,,,2025-06-10 09:05:38
P493663..,P493663..,SOMN-25/26-01310,Kiranakart Technologies Private Limited ( Howrah),19AAICK4821A1ZS,PMC-FVA-03P-SAC-C45,Premix CoffeFrench Vanilla Box of 3 Sachets Case of 45,Premix,French Vanilla,Sachet,07 Apr 2025 20:04:00,02 May 2025 21:14:34,21 Apr 2025 12:56:29,03 May 2025 00:00:00,grn_entered,,1,45,45,45,6750.0,0,33180.0,,21011120,TAX-18,45.0,,,F21528DC-2B39-45C3-97E0-EE34F4A43FB4,,,,,,,KOL-MOTHER WAREHOUSE,2378034704,,100.00%,100.00%,,,45.0,,,,2025-06-10 09:05:38
P493663..,P493663..,SOMN-25/26-01310,Kiranakart Technologies Private Limited ( Howrah),19AAICK4821A1ZS,PIC-HAZ-10P-SAC-C68,Instant Coffee Hazelnut Set of 10 Sachets Case of 68,Instant Coffee,Hazelnut,Sachet,07 Apr 2025 20:04:00,02 May 2025 21:14:34,21 Apr 2025 12:56:29,03 May 2025 00:00:00,grn_entered,,0,0,0,0,10200.0,0,33180.0,,21011110,TAX-18,68.0,,,F3573189-1F13-4D66-8560-17ECA6D55398,,644821.0,,,,,KOL-MOTHER WAREHOUSE,2378034704,,,,,,0.0,Updated by user,Approved Quantity was 0,,2025-06-10 09:05:38
P493663..,P493663..,SOMN-25/26-01310,Kiranakart Technologies Private Limited ( Howrah),19AAICK4821A1ZS,PIC-FVA-10P-SAC-C68,Instant Coffee French Vanilla Set of 10 Sachets Case of 68,Instant Coffee,French Vanilla,Sachet,07 Apr 2025 20:04:00,02 May 2025 21:14:34,21 Apr 2025 12:56:29,03 May 2025 00:00:00,grn_entered,,1,68,68,68,10200.0,0,33180.0,,21011110,TAX-18,68.0,,,8889DC4C-B05C-445C-9A8A-AC395762DF3A,,682658.0,,,,,KOL-MOTHER WAREHOUSE,2378034704,,100.00%,100.00%,,,68.0,,,,2025-06-10 09:05:38
P493663..,P493663..,SOMN-25/26-01310,Kiranakart Technologies Private Limited ( Howrah),19AAICK4821A1ZS,PMC-AST-03P-SAC-C45,Premix Coffee Assorted Box of 3 Sachets Case of 45	,Premix,Original,Sachet,07 Apr 2025 20:04:00,02 May 2025 21:14:34,21 Apr 2025 12:56:29,03 May 2025 00:00:00,grn_entered,,1,45,45,45,6750.0,0,33180.0,,21011120,TAX-18,45.0,,,89A6BC2B-943F-4783-8C16-908B4C705F91,10185215.0,423988.0,,,,,KOL-MOTHER WAREHOUSE,2378034704,,100.00%,100.00%,,,45.0,,,,2025-06-10 09:05:38
P493663..,P493663..,SOMN-25/26-01310,Kiranakart Technologies Private Limited ( Howrah),19AAICK4821A1ZS,PMC-CAP-03P-SAC-C45,Premix Coffee Cappuccino Box of 3 Sachets Case of 45,Premix,Original,Sachet,07 Apr 2025 20:04:00,02 May 2025 21:14:34,21 Apr 2025 12:56:29,03 May 2025 00:00:00,grn_entered,,1,45,45,45,6750.0,0,33180.0,,21011120,TAX-18,45.0,,,bfe418bd-933b-42e8-af9e-8f873530ef9b,,,,,,,KOL-MOTHER WAREHOUSE,2378034704,,100.00%,100.00%,,,45.0,,,,2025-06-10 09:05:38
P557977..,P557977..,SOMN-25/26-01304,KiranaKart Technologies Private Limited-Bangalore,29AAICK4821A1ZR,PIC-AST-10P-SAC-C76,Instant Coffee Assorted Set of 10 Sachets Case of 76,Instant Coffee,Original,Sachet,17 Apr 2025 11:39:00,02 May 2025 20:37:22,21 Apr 2025 20:42:43,03 May 2025 00:00:00,grn_entered,,1,76,76,76,10640.0,0,66574.36,,21011110,TAX-18,76.0,,,6a7a5e55-a718-405f-8435-536276c19f92,10145576.0,978304.0,,,,,BLR-Nelamangala-DRYMH,2378034709,Road,100.00%,100.00%,,,76.0,,,,2025-06-10 09:05:38
P557977..,P557977..,SOMN-25/26-01304,KiranaKart Technologies Private Limited-Bangalore,29AAICK4821A1ZR,PIC-HAZ-100-GLJ-C24-NEW,Premium Instant coffee 100g- Hazelnut( Glass)- 24 boxes,Instant Coffee,Hazelnut,Box,17 Apr 2025 11:39:00,02 May 2025 20:37:22,21 Apr 2025 20:42:43,03 May 2025 00:00:00,grn_entered,,1,24,24,24,17976.0,0,66574.36,,21011110,TAX-18,24.0,,,,,,,,,,BLR-Nelamangala-DRYMH,2378034709,Road,100.00%,100.00%,,,24.0,,,,2025-06-10 09:05:38
