unified_id,order_id,sku_code,product_name,customer_name,order_status,order_type,po_date,delivery_date,taxable_value,order_qty_units,fulfilled_qty_units,shortage_qty,fulfillment_percentage,inventory_age_days,demand_velocity,is_overstocked,is_understocked,is_stockout,priority_score
b4b9a4c6,2896110016622,CCC-FVA-230-CAN-C24,Sleepy Owl Cold Coffee Can - French Vanilla 200+30 ML- Set of 24,HANDS ON TRADES PRIVATE LIMITED ( Ranchi R1),grn_entered,Blinkit,05 May 2025 12:57:53,16 May 2025 00:00:00,34832.0,24,24,0,100.0,35.0,1067998.3298523587,0,0,0,20.33
2619188f,2896110016622,CCC-BLK-230-CAN-C12,Cold Brew Black Coffee Can 230ml Pack of 12,HANDS ON TRADES PRIVATE LIMITED ( Ranchi R1),grn_entered,Blinkit,05 May 2025 12:57:53,16 May 2025 00:00:00,34832.0,24,24,0,100.0,35.0,179415.7335707925,1,0,0,3.96
5ac30a92,2896110016622,CCC-VIE-230-CAN-C24,Cold Coffee Can Vietnamese 230ml Case of 24,HANDS ON TRADES PRIVATE LIMITED ( Ranchi R1),grn_entered,Blinkit,05 May 2025 12:57:53,16 May 2025 00:00:00,34832.0,24,24,0,100.0,35.0,475307.11825487943,0,0,0,9.41
7da71475,1953410087021,RTD-HAZ-200-BTL-C12,Ready to Drink Hazelnut 200ml Pack of 12,Hands On Trades Pvt Ltd (M9),grn_entered,Blinkit,05 May 2025 13:33:34,15 May 2025 00:00:00,50775.2,48,48,0,100.0,35.0,144139.86716289722,1,0,0,3.62
e0b41476,1953410087021,CCC-SCA-230-CAN-C24,Cold Coffee Can Salted Caramel 230ml Case of 24,Hands On Trades Pvt Ltd (M9),grn_entered,Blinkit,05 May 2025 13:33:34,15 May 2025 00:00:00,50775.2,24,24,0,100.0,35.0,635989.7448706512,0,0,0,12.67
624533b5,1953410087021,CCC-HAZ-230-CAN-C24,Cold Coffee Can Hazelnut 230ml Case of 24,Hands On Trades Pvt Ltd (M9),grn_entered,Blinkit,05 May 2025 13:33:34,15 May 2025 00:00:00,50775.2,120,120,0,100.0,35.0,2172187.0469359118,0,0,0,40.96
165ba8c5,1953410087021,CCC-CLA-230-CAN-C24,Cold Coffee Can Classic 230ml Case of 24,Hands On Trades Pvt Ltd (M9),grn_entered,Blinkit,05 May 2025 13:33:34,15 May 2025 00:00:00,50775.2,72,72,0,100.0,35.0,901048.9493061455,0,0,0,17.55
26d2f68f,1953410087021,PIC-XPR-100-GLJ-C24-NEW,"Xpresso, Strong Blend Instant Coffee 100gm (Glass)-24 Boxes",Hands On Trades Pvt Ltd (M9),grn_entered,Blinkit,05 May 2025 13:33:34,15 May 2025 00:00:00,50775.2,24,24,0,100.0,35.0,55419.84732824428,1,0,0,1.98
0b05a1f9,1953410087021,PIC-AST-10P-SAC-C76-MRP,New MRP Instant Coffee Assorted Set of 10 Sachets Case of 76,Hands On Trades Pvt Ltd (M9),grn_entered,Blinkit,05 May 2025 13:33:34,15 May 2025 00:00:00,50775.2,76,76,0,100.0,35.0,354587.67041654,0,0,0,7.49
4eeb5ebd,1953410087021,CCC-FVA-230-CAN-C24,Sleepy Owl Cold Coffee Can - French Vanilla 200+30 ML- Set of 24,Hands On Trades Pvt Ltd (M9),grn_entered,Blinkit,05 May 2025 13:33:34,15 May 2025 00:00:00,50775.2,96,96,0,100.0,35.0,1067998.3298523587,0,0,0,20.63
9c13dda2,1953410087021,CCC-VIE-230-CAN-C24,Cold Coffee Can Vietnamese 230ml Case of 24,Hands On Trades Pvt Ltd (M9),grn_entered,Blinkit,05 May 2025 13:33:34,15 May 2025 00:00:00,50775.2,72,72,0,100.0,35.0,475307.11825487943,0,0,0,9.71
8b3dd423,2883410012227,CCC-HAZ-230-CAN-C24,Cold Coffee Can Hazelnut 230ml Case of 24,Hands On Trades Private Limited (Coimbatore),grn_entered,Blinkit,05 May 2025 13:36:58,15 May 2025 00:00:00,11970.0,96,96,0,100.0,35.0,2172187.0469359118,0,0,0,40.23
f0d1a2a3,2883410012227,PMC-FVA-05P-SAC-C30,Premix Coffee French Vanilla Box of 5 Sachets Case of 30,Hands On Trades Private Limited (Coimbatore),grn_entered,Blinkit,05 May 2025 13:36:58,15 May 2025 00:00:00,11970.0,30,30,0,100.0,35.0,13121.357246728066,1,0,0,0.47
47b7b162,2295810051388,RTD-CLA-200-BTL-C12,Ready to Drink Classic 200ml Pack of 12,Hands On Trades Private Limited ( HOT Bengaluru B4 - Feeder),grn_entered,Blinkit,05 May 2025 13:01:28,15 May 2025 00:00:00,73623.2,24,24,0,100.0,35.0,214930.7987724682,1,0,0,5.35
1bba732e,2295810051388,RTD-HAZ-200-BTL-C12,Ready to Drink Hazelnut 200ml Pack of 12,Hands On Trades Private Limited ( HOT Bengaluru B4 - Feeder),grn_entered,Blinkit,05 May 2025 13:01:28,15 May 2025 00:00:00,73623.2,60,60,0,100.0,35.0,144139.86716289722,1,0,0,4.05
c6291ef5,2295810051388,PIC-HAZ-100-GLJ-C24-NEW,Premium Instant coffee 100g- Hazelnut( Glass)- 24 boxes,Hands On Trades Private Limited ( HOT Bengaluru B4 - Feeder),grn_entered,Blinkit,05 May 2025 13:01:28,15 May 2025 00:00:00,73623.2,24,24,0,100.0,35.0,47986.0199456029,1,0,0,2.28
ab6c527b,2295810051388,CCC-SCA-230-CAN-C24,Cold Coffee Can Salted Caramel 230ml Case of 24,Hands On Trades Private Limited ( HOT Bengaluru B4 - Feeder),grn_entered,Blinkit,05 May 2025 13:01:28,15 May 2025 00:00:00,73623.2,48,48,0,100.0,35.0,635989.7448706512,0,0,0,13.11
1b9bdfd7,2295810051388,CCC-HAZ-230-CAN-C24,Cold Coffee Can Hazelnut 230ml Case of 24,Hands On Trades Private Limited ( HOT Bengaluru B4 - Feeder),grn_entered,Blinkit,05 May 2025 13:01:28,15 May 2025 00:00:00,73623.2,144,144,0,100.0,35.0,2172187.0469359118,0,0,0,41.39
291d43c8,2295810051388,CCC-CLA-230-CAN-C24,Cold Coffee Can Classic 230ml Case of 24,Hands On Trades Private Limited ( HOT Bengaluru B4 - Feeder),grn_entered,Blinkit,05 May 2025 13:01:28,15 May 2025 00:00:00,73623.2,72,72,0,100.0,35.0,901048.9493061455,0,0,0,17.99
e5b6d696,2295810051388,PIC-AST-10P-SAC-C76-MRP,New MRP Instant Coffee Assorted Set of 10 Sachets Case of 76,Hands On Trades Private Limited ( HOT Bengaluru B4 - Feeder),grn_entered,Blinkit,05 May 2025 13:01:28,15 May 2025 00:00:00,73623.2,76,76,0,100.0,35.0,354587.67041654,0,0,0,7.92
ca45bfc8,2295810051388,CCC-FVA-230-CAN-C24,Sleepy Owl Cold Coffee Can - French Vanilla 200+30 ML- Set of 24,Hands On Trades Private Limited ( HOT Bengaluru B4 - Feeder),grn_entered,Blinkit,05 May 2025 13:01:28,15 May 2025 00:00:00,73623.2,72,72,0,100.0,35.0,1067998.3298523587,0,0,0,21.06
501c5bee,2295810051388,CCC-VIE-230-CAN-C24,Cold Coffee Can Vietnamese 230ml Case of 24,Hands On Trades Private Limited ( HOT Bengaluru B4 - Feeder),grn_entered,Blinkit,05 May 2025 13:01:28,15 May 2025 00:00:00,73623.2,96,96,0,100.0,35.0,475307.11825487943,0,0,0,10.15
f8797537,2295810051388,PMC-CAP-05P-SAC-C30,Premix Coffee Cappuccino Box of 5 Sachets Case of 30,Hands On Trades Private Limited ( HOT Bengaluru B4 - Feeder),grn_entered,Blinkit,05 May 2025 13:01:28,15 May 2025 00:00:00,73623.2,30,30,0,100.0,35.0,12392.72134709397,1,0,0,1.62
2fa34f72,2295810051388,PMC-HAZ-05P-SAC-C30,Premix Coffee Hazelnut Box of 5 Sachets Case of 30,Hands On Trades Private Limited ( HOT Bengaluru B4 - Feeder),grn_entered,Blinkit,05 May 2025 13:01:28,15 May 2025 00:00:00,73623.2,30,30,0,100.0,35.0,10766.34390651085,1,0,0,1.59
056191d0,2273410069832,RTD-HAZ-200-BTL-C12,Ready to Drink Hazelnut 200ml Pack of 12,Hands On Trades Private Limited (M10),grn_entered,Blinkit,03 May 2025 17:47:42,16 May 2025 00:00:00,35263.2,24,24,0,100.0,37.0,144139.86716289722,1,0,0,3.32
c55eff59,2273410069832,PIC-FVA-100-GLJ-C24-NEW,Premium Instant coffee 100g- Vanilla( Glass)- 24 boxes,Hands On Trades Private Limited (M10),grn_entered,Blinkit,03 May 2025 17:47:42,16 May 2025 00:00:00,35263.2,24,24,0,100.0,37.0,45835.4981729598,1,0,0,1.51
b57f66b7,2273410069832,CCC-SCA-230-CAN-C24,Cold Coffee Can Salted Caramel 230ml Case of 24,Hands On Trades Private Limited (M10),grn_entered,Blinkit,03 May 2025 17:47:42,16 May 2025 00:00:00,35263.2,24,24,0,100.0,37.0,635989.7448706512,0,0,0,12.38
1f3c9e3e,2273410069832,CCC-HAZ-230-CAN-C24,Cold Coffee Can Hazelnut 230ml Case of 24,Hands On Trades Private Limited (M10),grn_entered,Blinkit,03 May 2025 17:47:42,16 May 2025 00:00:00,35263.2,168,168,0,100.0,37.0,2172187.0469359118,0,0,0,40.67
efb4e150,2273410069832,CCC-CLA-230-CAN-C24,Cold Coffee Can Classic 230ml Case of 24,Hands On Trades Private Limited (M10),grn_entered,Blinkit,03 May 2025 17:47:42,16 May 2025 00:00:00,35263.2,96,96,0,100.0,37.0,901048.9493061455,0,0,0,17.26
7dfc0f44,2135210085915,RTD-CLA-200-BTL-C12,Ready to Drink Classic 200ml Pack of 12,Hands On Trades Private Limited (K4 Kolkata),grn_entered,Blinkit,02 May 2025 12:01:48,16 May 2025 00:00:00,57198.4,60,60,0,100.0,38.0,214930.7987724682,1,0,0,5.04
e920ee92,2135210085915,RTD-HAZ-200-BTL-C12,Ready to Drink Hazelnut 200ml Pack of 12,Hands On Trades Private Limited (K4 Kolkata),grn_entered,Blinkit,02 May 2025 12:01:48,16 May 2025 00:00:00,57198.4,12,12,0,100.0,38.0,144139.86716289722,1,0,0,3.74
b150275f,2135210085915,PIC-FVA-100-GLJ-C24-NEW,Premium Instant coffee 100g- Vanilla( Glass)- 24 boxes,Hands On Trades Private Limited (K4 Kolkata),grn_entered,Blinkit,02 May 2025 12:01:48,16 May 2025 00:00:00,57198.4,24,24,0,100.0,38.0,45835.4981729598,1,0,0,1.93
f32a9612,2135210085915,CCC-SCA-230-CAN-C24,Cold Coffee Can Salted Caramel 230ml Case of 24,Hands On Trades Private Limited (K4 Kolkata),grn_entered,Blinkit,02 May 2025 12:01:48,16 May 2025 00:00:00,57198.4,24,24,0,100.0,38.0,635989.7448706512,0,0,0,12.8
00d1e595,2135210085915,CCC-HAZ-230-CAN-C24,Cold Coffee Can Hazelnut 230ml Case of 24,Hands On Trades Private Limited (K4 Kolkata),grn_entered,Blinkit,02 May 2025 12:01:48,16 May 2025 00:00:00,57198.4,96,96,0,100.0,38.0,2172187.0469359118,0,0,0,41.08
b48ea109,2135210085915,CCC-CLA-230-CAN-C24,Cold Coffee Can Classic 230ml Case of 24,Hands On Trades Private Limited (K4 Kolkata),grn_entered,Blinkit,02 May 2025 12:01:48,16 May 2025 00:00:00,57198.4,24,24,0,100.0,38.0,901048.9493061455,0,0,0,17.68
22c5f87c,2135210085915,PIC-XPR-100-GLJ-C24-NEW,"Xpresso, Strong Blend Instant Coffee 100gm (Glass)-24 Boxes",Hands On Trades Private Limited (K4 Kolkata),grn_entered,Blinkit,02 May 2025 12:01:48,16 May 2025 00:00:00,57198.4,24,24,0,100.0,38.0,55419.84732824428,1,0,0,2.1
7e8b6d60,2135210085915,PIC-AST-10P-SAC-C76-MRP,New MRP Instant Coffee Assorted Set of 10 Sachets Case of 76,Hands On Trades Private Limited (K4 Kolkata),grn_entered,Blinkit,02 May 2025 12:01:48,16 May 2025 00:00:00,57198.4,76,76,0,100.0,38.0,354587.67041654,0,0,0,7.61
5a0bf9fe,2135210085915,CCC-FVA-230-CAN-C24,Sleepy Owl Cold Coffee Can - French Vanilla 200+30 ML- Set of 24,Hands On Trades Private Limited (K4 Kolkata),grn_entered,Blinkit,02 May 2025 12:01:48,16 May 2025 00:00:00,57198.4,24,24,0,100.0,38.0,1067998.3298523587,0,0,0,20.75
fdf18a85,2135210085915,PIC-XPR-25P-SAC-C20,Instant Coffee Xpresso Pack of 25 Sachets Case of 20,Hands On Trades Private Limited (K4 Kolkata),grn_entered,Blinkit,02 May 2025 12:01:48,16 May 2025 00:00:00,57198.4,20,20,0,100.0,38.0,34521.67441860465,1,0,0,1.72
6ef55c3a,2135210085915,CCC-BLK-230-CAN-C12,Cold Brew Black Coffee Can 230ml Pack of 12,Hands On Trades Private Limited (K4 Kolkata),grn_entered,Blinkit,02 May 2025 12:01:48,16 May 2025 00:00:00,57198.4,24,24,0,100.0,38.0,179415.7335707925,1,0,0,4.39
dc9b34af,2135210085915,CCC-VIE-230-CAN-C24,Cold Coffee Can Vietnamese 230ml Case of 24,Hands On Trades Private Limited (K4 Kolkata),grn_entered,Blinkit,02 May 2025 12:01:48,16 May 2025 00:00:00,57198.4,24,24,0,100.0,38.0,475307.11825487943,0,0,0,9.84
dea2529d,FOC given by Arman sir to Padam Enterprises-RP,RNG-ORG-250-WHL-ONE,Roasted and Ground Coffee Original Whole Beans 250g,Padam Enterprises,grn_entered,Institutional,01 Apr 2025 00:00:00,17 May 2025 00:00:00,0.0,1,1,0,100.0,0.0,1117.090909090909,0,0,0,0.02
a70cdb83,FOC given by Arman sir to Padam Enterprises-RP,RNG-DRK-250-WHL-ONE,Roasted and Ground Coffee Dark Roasted and Ground Whole Beans 250g,Padam Enterprises,grn_entered,Institutional,01 Apr 2025 00:00:00,17 May 2025 00:00:00,0.0,1,1,0,100.0,0.0,5295.0,0,0,0,0.1
17543e25,FOC given by Arman sir to Padam Enterprises-RP,PIC-AST-10P-SAC-ONE,Instant Coffee Assorted Set of 10 Sachets,Padam Enterprises,grn_entered,Institutional,01 Apr 2025 00:00:00,17 May 2025 00:00:00,0.0,1,1,0,100.0,0.0,39.77272727272727,0,0,0,0.0
cefee464,FOC given by Arman sir to Padam Enterprises-RP,HBB-AST-10P-BAG-ONE,Hot Brew Bags Assorted Set of 10 Bags,Padam Enterprises,grn_entered,Institutional,01 Apr 2025 00:00:00,17 May 2025 00:00:00,0.0,1,1,0,100.0,0.0,13.142857142857142,0,0,0,0.0
5e7bd958,93W4300024387,PIC-XPR-1GM-SAC-200,Sleepy owl instant coffee Xpresso Sachet -1gm Pack of 200,SHWETA INFRASTRUCTURE & HOUSING (I) PRIVATE LIMITED- Unit Of COURTYARD BY MARRIOTT NASHIK,grn_entered,Institutional,07 May 2025 00:00:00,14 May 2025 00:00:00,15104.0,40,40,0,100.0,34.0,3118.8437321121924,1,0,0,0.34
9860a5d6,Prozo-16-May-2025,MER-MUG-ENM-BLU-ONE,Merchandise Enamel Mug Classic Blue,Sleepy Owl PROZO,grn_entered,Institutional,,16 May 2025 00:00:00,0.0,1,1,0,100.0,0.0,835.0,0,0,0,0.02
17a76a62,Prozo-16-May-2025,MER-FTR-REG-BLK-ONE,Merchandise Frother Black Regular,Sleepy Owl PROZO,grn_entered,Institutional,,16 May 2025 00:00:00,0.0,6,0,6,0.0,0.0,5089.642105263158,0,0,1,10.11
d28b8abf,Prozo-16-May-2025,PIC-FVA-100-GLJ-C24,Instant Coffee French Vanilla 100g Glass Jar Case of 24,Sleepy Owl PROZO,grn_entered,Institutional,,16 May 2025 00:00:00,0.0,48,48,0,100.0,0.0,58490.43287671232,0,0,0,1.08
a8ffffa3,Prozo-16-May-2025,PIC-HAZ-100-GLJ-C24,Instant Coffee Hazelnut 100g Glass Jar Case of 24,Sleepy Owl PROZO,grn_entered,Institutional,,16 May 2025 00:00:00,0.0,24,24,0,100.0,0.0,58257.506862281116,0,0,0,1.07
8b54bf33,Prozo-16-May-2025,PIC-AST-48P-SAC-C08,Instant Coffee Assorted Case of 48 Sachets Case of 8,Sleepy Owl PROZO,grn_entered,Institutional,,16 May 2025 00:00:00,0.0,200,200,0,100.0,0.0,8909.330628803245,0,0,0,0.16
4ed9024e,Prozo-16-May-2025,PIC-HAZ-30P-SAC-C20-MRP,New MRP Instant Coffee Hazelnut Pack of 30 Sachets Case of 20,Sleepy Owl PROZO,grn_entered,Institutional,,16 May 2025 00:00:00,0.0,20,20,0,100.0,0.0,498.9928057553957,0,0,0,0.01
4fcf31c2,Prozo-16-May-2025,PIC-FVA-30P-SAC-C20-MRP,New MRP Instant Coffee French Vanilla Pack of 30 Sachets Case of 20,Sleepy Owl PROZO,grn_entered,Institutional,,16 May 2025 00:00:00,0.0,20,20,0,100.0,0.0,271.413612565445,0,0,0,0.0
36e74dbb,Prozo-16-May-2025,PIC-AST-96P-SAC-C08,Instant Coffee Assorted Pack of 96 Sachets Case of 8,Sleepy Owl PROZO,grn_entered,Institutional,,16 May 2025 00:00:00,0.0,72,72,0,100.0,0.0,304.0,0,0,0,0.01
ea208fd3,Prozo-16-May-2025,MER-FRP-LAR-WHT-ONE,Merchandise French Press White Large,Sleepy Owl PROZO,grn_entered,Institutional,,16 May 2025 00:00:00,0.0,1,0,1,0.0,0.0,306.0,0,0,1,10.01
c317985b,Prozo-16-May-2025,MER-FRP-LAR-BLK-ONE,Merchandise French Press Black Large,Sleepy Owl PROZO,grn_entered,Institutional,,16 May 2025 00:00:00,0.0,1,0,1,0.0,0.0,205.0,0,0,1,10.01
fdf394c2,Prozo-16-May-2025,MER-MUG-GRD-REG-ONE,Ground Coffee Mug,Sleepy Owl PROZO,grn_entered,Institutional,,16 May 2025 00:00:00,0.0,175,175,0,100.0,0.0,25192.48979591837,0,0,0,0.46
65f9ce05,Prozo-16-May-2025,PMC-CAP-05P-SAC-C30,Premix Coffee Cappuccino Box of 5 Sachets Case of 30,Sleepy Owl PROZO,grn_entered,Institutional,,16 May 2025 00:00:00,0.0,150,150,0,100.0,0.0,12392.72134709397,0,0,0,0.23
a826c282,Prozo-16-May-2025,PMC-HAZ-05P-SAC-C30,Premix Coffee Hazelnut Box of 5 Sachets Case of 30,Sleepy Owl PROZO,grn_entered,Institutional,,16 May 2025 00:00:00,0.0,30,30,0,100.0,0.0,10766.34390651085,0,0,0,0.2
a0cccfcc,Prozo-16-May-2025,PMC-FVA-05P-SAC-C30,Premix Coffee French Vanilla Box of 5 Sachets Case of 30,Sleepy Owl PROZO,grn_entered,Institutional,,16 May 2025 00:00:00,0.0,30,30,0,100.0,0.0,13121.357246728066,0,0,0,0.24
49e129c0,Prozo-16-May-2025,CBB-ORG-05P-BAG-C10,Original Cold Brew Packs - Set of 5 (10 Boxes),Sleepy Owl PROZO,grn_entered,Institutional,,16 May 2025 00:00:00,0.0,1,1,0,100.0,0.0,55.40414507772021,0,0,0,0.0
5cbae94f,Prozo-16-May-2025,HBB-ORG-10P-BAG-C20,Hot Brew Bags Original Set of 10 Bags Case of 20,Sleepy Owl PROZO,grn_entered,Institutional,,16 May 2025 00:00:00,0.0,20,20,0,100.0,0.0,7703.4092980856885,0,0,0,0.14
b1fc52c9,Prozo-16-May-2025,CBB-CIN-05P-BAG-C10,Cold Brew Bags Cinnamon Set of 5 Bag Case of 10,Sleepy Owl PROZO,grn_entered,Institutional,,16 May 2025 00:00:00,0.0,1,0,1,0.0,0.0,16.0,0,0,1,10.0
0ea06052,Prozo-16-May-2025,HBB-FVA-10P-BAG-C20,Hot Brew Bags French Vanilla Set of 10 Bags Case of 20,Sleepy Owl PROZO,grn_entered,Institutional,,16 May 2025 00:00:00,0.0,1,1,0,100.0,0.0,35.13513513513513,0,0,0,0.0
3168eb09,Prozo-16-May-2025,CBB-FVA-05P-BAG-C10,Cold Brew Bags French Vanilla Set of 5 Bag Case of 10,Sleepy Owl PROZO,grn_entered,Institutional,,16 May 2025 00:00:00,0.0,5,5,0,100.0,0.0,50.86407766990291,0,0,0,0.0
acabee34,Prozo-16-May-2025,CBB-HAZ-05P-BAG-C10,Cold Brew Bags Hazelnut Set of 5 Bag Case of 10,Sleepy Owl PROZO,grn_entered,Institutional,,16 May 2025 00:00:00,0.0,1,1,0,100.0,0.0,30.04444444444444,0,0,0,0.0
417912ca,Prozo-16-May-2025,CBB-AST-05P-BAG-C10,Cold Brew Bags Assorted Set of 5 Bag Case of 10,Sleepy Owl PROZO,grn_entered,Institutional,,16 May 2025 00:00:00,0.0,1,1,0,100.0,0.0,252.89473684210523,0,0,0,0.0
108617a4,Prozo-16-May-2025,HBB-AST-10P-BAG-C20,Hot Brew Bags Assorted Set of 10 Bags Case of 20,Sleepy Owl PROZO,grn_entered,Institutional,,16 May 2025 00:00:00,0.0,20,20,0,100.0,0.0,6251.419196062347,0,0,0,0.12
415643f8,POBBCP00643,PIC-HAZ-2GM-SAC-200,Sleepy owl instant coffee Hazelnut Sachet -2g( Plastic) Pack of 200,Bloom Boutique | Connaught Place Area,grn_entered,Institutional,13 May 2025 00:00:00,15 May 2025 00:00:00,9912.0,5,5,0,100.0,28.0,168.41421319796953,0,0,0,0.19
674057a1,POBBCP00643,PIC-ORG-2GM-SAC-200,Sleepy owl instant coffee original Sachet -2g( Plastic) Pack of 200,Bloom Boutique | Connaught Place Area,grn_entered,Institutional,13 May 2025 00:00:00,15 May 2025 00:00:00,9912.0,5,5,0,100.0,28.0,1522.2047206165703,0,0,0,0.22
7ea545a6,PI/MN/25-26/022,PIC-XPR-1GM-SAC-200,Sleepy owl instant coffee Xpresso Sachet -1gm Pack of 200,SANSAI PROPERTIES AND HOTELS PRIVATE LIMITED-Clarks Inn Suites Gwalior,grn_entered,Institutional,13 May 2025 00:00:00,16 May 2025 00:00:00,6372.0,15,15,0,100.0,28.0,3118.8437321121924,0,0,0,0.18
b8414242,Yumcha CYBER HUB GURGAON-12-May-25,RNG-ORG-1KG-COR-ONE,Roasted and Ground Coffee Original Coarse Grind 1kg,Yumcha (DLF Cyber hub),grn_entered,Institutional,12 May 2025 00:00:00,15 May 2025 00:00:00,24551.1,18,18,0,100.0,29.0,9.038461538461538,0,0,0,0.47
ea5f495f,POBHGSEC4500137-RP,PIC-HAZ-2GM-SAC-200,Sleepy owl instant coffee Hazelnut Sachet -2g( Plastic) Pack of 200,Bloom Hotel - Sector 45 Gurgaon,grn_entered,Institutional,14 May 2025 00:00:00,15 May 2025 00:00:00,5947.2,3,3,0,100.0,27.0,168.41421319796953,0,0,0,0.12
0ddbc39f,POBHGSEC4500137-RP,PIC-ORG-2GM-SAC-200,Sleepy owl instant coffee original Sachet -2g( Plastic) Pack of 200,Bloom Hotel - Sector 45 Gurgaon,grn_entered,Institutional,14 May 2025 00:00:00,15 May 2025 00:00:00,5947.2,3,3,0,100.0,27.0,1522.2047206165703,0,0,0,0.14
ed3eaa84,B202505-02606,PIC-CLA-1G5-SAC-500-HOR,Instant coffee classic- 1.5g Sachet(Horeca) Pack of 500,Novotel Jaipur Convention Centre,grn_entered,Institutional,13 May 2025 00:00:00,15 May 2025 00:00:00,8732.0,4,4,0,100.0,28.0,950.1393162393163,0,0,0,0.18
a5226ea7,4100003627-20th May-BOM,HBB-ORG-03P-BAG-ONE-AKA,Hot Brew Original - Pack of 3 bags - Akasa Air Special,SNV Aviation Private Limited- (Akasa Air Mumbai ),grn_entered,Institutional,21 Apr 2025 00:00:00,16 May 2025 00:00:00,15750.0,750,750,0,100.0,0.0,16758.620689655174,0,0,0,0.61
029654a9,1DADP00008884,PIC-XPR-1GM-SAC-200,Sleepy owl instant coffee Xpresso Sachet -1gm Pack of 200,"CHALET HOTELS LIMITED, Unit – The Westin Hyderabad Hitec City",grn_entered,Institutional,12 May 2025 00:00:00,16 May 2025 00:00:00,7552.0,20,20,0,100.0,29.0,3118.8437321121924,0,0,0,0.2
59e20a40,PO0075197617,RNG-ORG-1KG-COR-ONE,Roasted and Ground Coffee Original Coarse Grind 1kg,Yum Cha LLP (Gurgaon-HQ),grn_entered,Institutional,12 May 2025 00:00:00,15 May 2025 00:00:00,8183.7,6,6,0,100.0,29.0,9.038461538461538,0,0,0,0.16
3cef5486,PI/MN/25-26/035,PIC-XPR-1GM-SAC-200,Sleepy owl instant coffee Xpresso Sachet -1gm Pack of 200,Hotel Yellow Bells-Clarks Inn Express Rishikesh,grn_entered,Institutional,10 May 2025 00:00:00,14 May 2025 00:00:00,2124.0,5,5,0,100.0,31.0,3118.8437321121924,1,0,0,0.1
de249f02,93YC300017141,PIC-DCF-1G5-SAC-200,Instant Coffee Decaf 1.5g Sachet Pack of 200,Courtyard by Marriott Faridabad Aravalli Resort,grn_entered,Institutional,12 May 2025 00:00:00,14 May 2025 00:00:00,8454.24,1,1,0,100.0,29.0,169.0909090909091,0,0,0,0.16
5afb086e,93YC300017141,CCC-HAZ-230-CAN-C24,Cold Coffee Can Hazelnut 230ml Case of 24,Courtyard by Marriott Faridabad Aravalli Resort,grn_entered,Institutional,12 May 2025 00:00:00,14 May 2025 00:00:00,8454.24,24,24,0,100.0,29.0,2172187.0469359118,0,0,0,40.16
44ffc0bd,93YC300017141,CCC-SCA-230-CAN-C24,Cold Coffee Can Salted Caramel 230ml Case of 24,Courtyard by Marriott Faridabad Aravalli Resort,grn_entered,Institutional,12 May 2025 00:00:00,14 May 2025 00:00:00,8454.24,24,24,0,100.0,29.0,635989.7448706512,0,0,0,11.87
f8ce386b,93YC300017141,CCC-FVA-230-CAN-C24,Sleepy Owl Cold Coffee Can - French Vanilla 200+30 ML- Set of 24,Courtyard by Marriott Faridabad Aravalli Resort,grn_entered,Institutional,12 May 2025 00:00:00,14 May 2025 00:00:00,8454.24,24,24,0,100.0,29.0,1067998.3298523587,0,0,0,19.83
c0c7f0cc,Yumcha Saket-09-May-2025,RNG-ORG-1KG-COR-ONE,Roasted and Ground Coffee Original Coarse Grind 1kg,Yum Cha LLP SAKET (Table Spoon) ,grn_entered,Institutional,09 May 2025 00:00:00,13 May 2025 00:00:00,24551.1,18,18,0,100.0,32.0,9.038461538461538,1,0,0,0.47
cc36eef6,24YA800020001,PIC-XPR-1GM-SAC-200,Sleepy owl instant coffee Xpresso Sachet -1gm Pack of 200,"Fairfield By Marriott Goa Calangute, AA RA HOTELS INDIA PVT. LTD.",grn_entered,Institutional,10 May 2025 00:00:00,16 May 2025 00:00:00,755.2,2,2,0,100.0,31.0,3118.8437321121924,1,0,0,0.07
604fc199,DELAP00193644,PIC-XPR-2GM-SAC-200,Instant Coffee Xpresso 2g Sachet Pack of 200,"Aria Hotels And Consultancy Services, JW Marriott Hotel New Delhi Aerocity",grn_entered,Institutional,10 May 2025 00:00:00,12 May 2025 00:00:00,2950.0,5,5,0,100.0,31.0,64.87912087912088,1,0,0,0.06
d781f156,PI/MN/25-26/031,PIC-FKP-2GM-SAC-200,Instant Coffee Filter Kaapi 2g Sachet Pack of 200,"T T Group - Clarks Inn, Bangalore",grn_entered,Institutional,09 May 2025 00:00:00,14 May 2025 00:00:00,3209.6,2,2,0,100.0,32.0,37.35570469798658,1,0,0,0.06
23e7475d,PI/MN/25-26/031,PIC-XPR-2GM-SAC-200,Instant Coffee Xpresso 2g Sachet Pack of 200,"T T Group - Clarks Inn, Bangalore",grn_entered,Institutional,09 May 2025 00:00:00,14 May 2025 00:00:00,3209.6,2,2,0,100.0,32.0,64.87912087912088,1,0,0,0.06
97551369,FOC given by Arman sir to Novotel Goa Panjim,PIC-CLA-1G5-SAC-500-HOR,Instant coffee classic- 1.5g Sachet(Horeca) Pack of 500,Novotel Goa Panjim,grn_entered,Institutional,09 May 2025 00:00:00,14 May 2025 00:00:00,0.0,1,1,0,100.0,32.0,950.1393162393163,1,0,0,0.02
